     0.000     0.182    13.167     12868267.500     0.000     0.000  2750.000      00********
     0.000    -0.772    39.085     38604802.500     0.000     0.000  2750.000      00********
     0.000    -1.249    51.784     51473070.000     0.000     0.000  2750.000      00********
     0.000    -1.933    69.738     69925680.000     0.000     0.000  2750.000      00********
     0.000    -2.203    76.726     77209605.000     0.000     0.000  2750.000      00********
     0.000    -2.680    88.955     90077872.500     0.000     0.000  2750.000      00********
     0.000    -3.157   101.027    102946140.000     0.000     0.000  2750.000      00********
     0.000    -3.634   112.941    115814407.500     0.000     0.000  2750.000      00********
     0.000    -4.588   136.347    141550942.500     0.000     0.000  2750.000      00********
     0.000    -5.065   147.787    154419210.000     0.000     0.000  2750.000      00********
     0.000    -5.542   159.070    167287477.500     0.000     0.000  2750.000      00********
     0.000    -6.019   170.194    180155745.000     0.000     0.000  2750.000      00********
     0.000    -7.054   193.852    208077457.500     0.000     0.000  2750.000      00********
     0.000    -7.927   213.228    231628815.000     0.000     0.000  2750.000      00********
     0.000    -8.881   233.791    257365350.000     0.000     0.000  2750.000      00********
     0.000    -9.834   253.704    283074907.500     0.000     0.000  2750.000      00********
     0.000   -10.856   274.372    310645912.500     0.000     0.000  2750.000      00********
     0.000   -11.742   294.311    335417143.500     0.000     0.000  2850.000      00********
     0.000   -12.696   315.577    362089552.500     0.000     0.000  2850.000      00********
     0.000   -13.650   336.626    388761961.500     0.000     0.000  2850.000      00********
     0.000   -15.558   378.139    442106779.500     0.000     0.000  2850.000      00********
     0.000   -17.466   418.781    495451597.500     0.000     0.000  2850.000      00********
     0.000   -19.374   458.558    548796415.500     0.000     0.000  2850.000      00********
     0.000   -21.000   491.759    594256936.500     0.000     0.000  2850.000      00********
     0.000   -23.190   537.974    657634441.500     0.000     0.000  2950.000      00********
     0.000   -25.911   594.755    736378821.000     0.000     0.000  2950.000      00********
     0.000   -27.006   617.400    768067573.500     0.000     0.000  2950.000      00********
     0.000   -28.913   656.526    823255200.000     0.000     0.000  2950.000      00********
     0.000   -30.821   695.312    878471766.000     0.000     0.000  2950.000      00********
     0.000   -32.006   719.201    912765073.500     0.000     0.000  2950.000      00********
   515.000  -132.704  1393.528   4187309507.888     8.036     4.403  3335.750      99   34045
   515.000  -137.477  1400.698   4343596512.924     8.046     4.406  3339.800      99   35247
   515.000  -142.250  1402.868   4500092261.393     8.063     4.412  3344.483      99   36448
   515.000  -147.023  1405.037   4656818480.438     8.083     4.421  3349.500      99   37949
   515.000  -151.797  1407.206   4813794793.893     8.099     4.428  3354.038      99   39149
   515.000  -156.570  1409.375   4970963903.259     8.116     4.435  3358.982      99   40650
   515.000  -161.343  1411.544   5128346115.820     8.130     4.442  3363.412      99   41850
   515.000  -166.116  1413.713   5285939511.913     8.145     4.447  3367.845      99   43051
   515.000  -170.889  1415.882   5443752600.617     8.163     4.455  3372.643      99   44552
   515.000  -175.662  1418.051   5601774408.266     8.178     4.462  3377.011      99   45752
   515.000  -180.435  1420.220   5760004396.098     8.191     4.466  3381.380      99   46953
   515.000  -185.209  1422.390   5918484202.686     8.209     4.475  3386.104      99   48454
   515.000  -189.982  1424.559   6077137011.952     8.223     4.481  3390.417      99   49654
   515.000  -194.755  1426.728   6236005558.804     8.239     4.486  3395.154      99   51155
   515.000  -199.528  1428.897   6395080070.187     8.249     4.491  3399.458      99   52356
   515.000  -204.301  1431.066   6554367315.896     8.269     4.501  3404.082      99   53856
   515.000  -209.074  1433.235   6713859245.699     8.279     4.502  3408.417      99   55057
   515.000  -213.847  1435.404   6873558170.638     8.294     4.510  3412.754      99   56257
   515.000  -218.621  1437.574   7033504907.940     8.309     4.516  3417.418      99   57758
   515.000  -228.167  1441.912   7353961291.975     8.336     4.528  3426.412      99   60459
   515.000  -237.713  1446.250   7675262223.970     8.359     4.537  3435.495      99   63161
   515.000  -247.259  1450.588   7997415372.719     8.388     4.549  3444.636      99   65862
   515.000  -256.806  1454.927   8320465635.372     8.413     4.559  3453.948      99   68563
   515.000  -266.352  1459.265   8644360721.539     8.438     4.569  3463.407      99   71264
   515.000  -275.898  1463.603   8969151163.200     8.461     4.578  3473.068      99   73966
   515.000  -285.445  1467.941   9294900365.047     8.485     4.590  3483.142      99   76667
   515.000  -290.218  1470.110   9458111112.738     8.495     4.594  3488.141      99   77868
   515.000  -294.991  1472.279   9621571338.503     8.511     4.602  3493.621      99   79368
   515.000  -299.764  1474.449   9785278784.178     8.517     4.603  3498.868      99   80569
   515.000  -304.537  1476.618   9949258876.781     8.533     4.611  3505.067      99   82069
   515.000  -314.083  1480.956  10278231630.391     8.523     4.628  3520.798      99   84771
   515.000  -323.630  1485.294  10608442655.057     8.551     4.637  3530.689      99   87472
   515.000  -333.176  1489.632  10939585687.249     8.581     4.647  3541.331      99   90473
   515.000  -342.722  1493.970  11271713123.326     8.605     4.654  3551.903      99   93174
   515.000  -352.269  1498.309  11604879441.252     8.632     4.661  3562.707      99   95876
   515.000  -361.815  1502.647  11938892913.669     8.658     4.673  3570.722      99   98577
   515.000  -371.361  1506.985  12273679189.397     8.685     4.685  3579.060      99  101578
   515.000  -380.907  1511.323  12609228438.824     8.705     4.693  3587.222      99  104280
   515.000  -390.454  1515.662  12945582620.246     8.732     4.705  3595.411      99  106981
   515.000  -400.000  1520.000  13282685525.108     8.759     4.718  3603.858      99  109982
   520.000     0.519    12.991     12400330.500     0.000     0.000  2650.000      00  109982
   520.000    -0.436    38.613     37226988.000     0.000     0.000  2650.000      00  109982
   520.000    -0.914    51.255     49653315.000     0.000     0.000  2650.000      00  109982
   520.000    -1.391    63.751     62053645.500     0.000     0.000  2650.000      00  109982
   520.000    -1.892    76.756     75077892.000     0.000     0.000  2650.000      00  109982
   520.000    -2.346    88.883     87325677.000     0.000     0.000  2750.000      00  109982
   520.000    -2.823   101.491    100193944.500     0.000     0.000  2750.000      00  109982
   520.000    -3.300   113.929    113062212.000     0.000     0.000  2750.000      00  109982
   520.000    -4.255   138.357    138825724.500     0.000     0.000  2750.000      00  109982
   520.000    -4.733   150.348    151720969.500     0.000     0.000  2750.000      00  109982
   520.000    -5.210   162.157    164589237.000     0.000     0.000  2750.000      00  109982
   520.000    -5.687   173.812    177457504.500     0.000     0.000  2750.000      00  109982
   520.000    -6.642   196.679    203221017.000     0.000     0.000  2750.000      00  109982
   520.000    -7.597   218.926    228984529.500     0.000     0.000  2750.000      00  109982
   520.000    -8.552   240.553    254748042.000     0.000     0.000  2750.000      00  109982
   520.000    -9.506   261.540    280484577.000     0.000     0.000  2750.000      00  109982
   520.000   -10.461   281.930    306248089.500     0.000     0.000  2750.000      00  109982
   520.000   -11.227   297.847    326912854.500     0.000     0.000  2750.000      00  109982
   520.000   -12.371   324.487    358448472.900     0.000     0.000  2810.000      00  109982
   520.000   -13.325   346.478    384746532.300     0.000     0.000  2810.000      00  109982
   520.000   -15.235   389.864    437397783.300     0.000     0.000  2810.000      00  109982
   520.000   -17.144   432.367    490021468.200     0.000     0.000  2810.000      00  109982
   520.000   -19.054   473.983    542672719.200     0.000     0.000  2810.000      00  109982
   520.000   -20.095   496.332    571369029.300     0.000     0.000  2810.000      00  109982
   520.000   -22.873   558.130    651762960.300     0.000     0.000  2950.000      00  109982
   520.000   -24.782   600.118    707008465.800     0.000     0.000  2950.000      00  109982
   520.000   -26.692   641.734    762282910.800     0.000     0.000  2950.000      00  109982
   520.000   -29.286   697.614    837351973.800     0.000     0.000  2950.000      00  109982
   520.000   -30.511   710.264    876878600.893     7.980     4.564  3288.895      98    7639
   520.000   -32.420   729.812    938460548.900     7.978     4.561  3287.744      98    7942
   520.000   -34.330   749.149   1000063957.921     7.975     4.554  3287.284      98    8546
   520.000   -37.194   777.753   1092418546.836     7.969     4.545  3286.644      98    9452
   520.000   -40.058   806.014   1184742312.488     7.962     4.538  3285.393      98   10057
   520.000   -42.923   834.065   1277077806.440     7.961     4.531  3284.828      98   10962
   520.000   -45.787   861.634   1369487655.234     7.979     4.531  3293.283      98   11568
   520.000   -48.651   888.740   1462030780.399     7.988     4.529  3293.706      98   12473
   520.000   -51.515   915.454   1554561730.408     7.978     4.519  3292.904      98   13078
   520.000   -54.380   941.801   1647133753.982     7.984     4.515  3293.790      98   13983
   520.000   -57.244   967.815   1739650726.056     7.971     4.502  3291.953      98   14588
   520.000   -60.108   993.540   1832183322.432     7.985     4.502  3294.193      98   15493
   520.000   -62.972  1019.017   1924736382.851     7.976     4.493  3293.871      98   16098
   520.000   -65.837  1044.281   2017330300.366     7.980     4.488  3294.330      98   17003
   520.000   -70.610  1085.974   2171594616.272     7.970     4.473  3294.516      98   18211
   520.000   -75.384  1127.281   2325863046.503     7.964     4.458  3293.486      98   19419
   520.000   -80.158  1168.216   2480162640.801     7.965     4.447  3294.829      98   20927
   520.000   -84.932  1208.719   2634475944.005     7.953     4.429  3294.983      98   22135
   520.000   -89.705  1248.472   2788766591.230     7.948     4.415  3295.010      98   23342
   520.000   -94.479  1287.178   2943091635.005     7.932     4.394  3294.887      98   24550
   520.000   -98.724  1320.000   3080324333.654     7.931     4.383  3295.425      98   25756
   520.000  -104.027  1330.606   3252481426.221     7.961     4.389  3311.718      99   26227
   520.000  -108.801  1340.154   3407679696.747     7.971     4.391  3315.896      99   27430
   520.000  -113.574  1349.700   3563041960.457     7.988     4.396  3319.965      99   28632
   520.000  -118.348  1359.248   3718640115.226     8.003     4.399  3324.429      99   30135
   520.000  -123.122  1368.796   3874418287.063     8.009     4.398  3327.974      99   31338
   520.000  -127.896  1378.344   4030385500.111     8.023     4.402  3332.175      99   32541
   520.000  -132.669  1387.890   4186517700.006     8.040     4.406  3336.426      99   34044
   520.000  -137.443  1397.438   4342863794.346     8.051     4.409  3340.198      99   35246
   520.000  -142.217  1401.604   4499404954.311     8.063     4.412  3344.628      99   36448
   520.000  -146.991  1403.797   4656170531.610     8.087     4.425  3349.642      99   37948
   520.000  -151.764  1405.989   4813120368.695     8.097     4.427  3354.177      99   39149
   520.000  -156.538  1408.182   4970328519.568     8.120     4.438  3359.112      99   40649
   520.000  -161.312  1410.374   5127749669.171     8.128     4.440  3363.544      99   41850
   520.000  -166.086  1412.567   5285381951.528     8.145     4.448  3367.970      99   43051
   520.000  -170.859  1414.759   5443200732.367     8.167     4.459  3372.767      99   44551
   520.000  -175.633  1416.952   5601261172.667     8.177     4.461  3377.129      99   45752
   520.000  -180.407  1419.144   5759529673.209     8.191     4.467  3381.496      99   46953
   520.000  -185.181  1421.337   5918015176.918     8.212     4.477  3386.236      99   48453
   520.000  -189.954  1423.529   6076673374.837     8.220     4.481  3390.532      99   49654
   520.000  -194.728  1425.722   6235580251.876     8.239     4.487  3395.260      99   51155
   520.000  -199.502  1427.914   6394692840.271     8.252     4.493  3399.559      99   52355
   520.000  -204.276  1430.107   6554018135.182     8.268     4.499  3404.185      99   53856
   520.000  -209.050  1432.300   6713548136.900     8.279     4.503  3408.517      99   55057
   520.000  -213.823  1434.492   6873251488.048     8.294     4.511  3412.846      99   56257
   520.000  -218.597  1436.684   7033202424.236     8.310     4.517  3417.508      99   57758
   520.000  -228.145  1441.070   7353733825.461     8.336     4.528  3426.493      99   60459
   520.000  -237.692  1445.454   7675075339.810     8.363     4.539  3435.563      99   63160
   520.000  -247.240  1449.840   7997302601.962     8.386     4.547  3444.708      99   65862
   520.000  -256.787  1454.224   8320359337.919     8.413     4.559  3454.016      99   68563
   520.000  -266.335  1458.610   8644328391.824     8.439     4.570  3463.471      99   71264
   520.000  -275.882  1462.995   8969152418.786     8.462     4.581  3472.995      99   73965
   520.000  -285.430  1467.380   9294934988.007     8.484     4.589  3483.197      99   76667
   520.000  -290.203  1469.572   9458148260.090     8.496     4.595  3488.193      99   77867
   520.000  -294.977  1471.765   9621645000.301     8.509     4.600  3493.665      99   79368
   520.000  -299.751  1473.957   9785388958.938     8.517     4.604  3498.918      99   80569
   520.000  -304.525  1476.150   9949404682.585     8.533     4.612  3505.070      99   82069
   520.000  -314.072  1480.535  10278413017.348     8.523     4.628  3520.819      99   84771
   520.000  -323.620  1484.920  10608661106.584     8.552     4.638  3530.721      99   87472
   520.000  -333.167  1489.305  10939841600.382     8.582     4.647  3541.357      99   90473
   520.000  -342.715  1493.690  11272041389.634     8.605     4.654  3551.935      99   93174
   520.000  -352.262  1498.075  11605210168.611     8.632     4.661  3562.725      99   95876
   520.000  -361.810  1502.460  11939295619.168     8.658     4.673  3570.745      99   98577
   520.000  -371.357  1506.845  12274119175.744     8.686     4.685  3579.081      99  101578
   520.000  -380.905  1511.230  12609741220.564     8.707     4.694  3587.250      99  104279
   520.000  -390.452  1515.615  12946097502.051     8.731     4.704  3595.423      99  106981
   520.000  -400.000  1520.000  13283272320.082     8.759     4.719  3603.869      99  109982
   525.000     0.675    12.472     12426327.000     0.000     0.000  2650.000      00  109982
   525.000    -0.280    37.223     37252984.500     0.000     0.000  2650.000      00  109982
   525.000    -0.757    49.482     49653315.000     0.000     0.000  2650.000      00  109982
   525.000    -1.235    61.693     62079642.000     0.000     0.000  2650.000      00  109982
   525.000    -1.712    73.799     74479972.500     0.000     0.000  2650.000      00  109982
   525.000    -1.966    80.212     81083083.500     0.000     0.000  2650.000      00  109982
   525.000    -2.668    98.476    100021288.500     0.000     0.000  2750.000      00  109982
   525.000    -3.145   110.731    112889556.000     0.000     0.000  2750.000      00  109982
   525.000    -4.100   134.850    138653068.500     0.000     0.000  2750.000      00  109982
   525.000    -4.578   146.708    151548313.500     0.000     0.000  2750.000      00  109982
   525.000    -5.055   158.397    164416581.000     0.000     0.000  2750.000      00  109982
   525.000    -5.533   169.965    177311826.000     0.000     0.000  2750.000      00  109982
   525.000    -6.488   192.635    203075338.500     0.000     0.000  2750.000      00  109982
   525.000    -7.443   214.710    228838851.000     0.000     0.000  2750.000      00  109982
   525.000    -8.398   236.182    254602363.500     0.000     0.000  2750.000      00  109982
